1,"eplusout (RUN PERIOD 1).eso"

"Date/Time","[1] Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area  (W/m2)"
,"ZN001:ROOF001"
"Year 1 Jan 24 10:00 AM","89.19302890681"
"Year 1 Jan 24 11:00 AM","134.116989235348"
"Year 1 Jan 24 12:00 PM","165.337166679326"
"Year 1 Jan 24 1:00 PM","161.209426546688"
"Year 1 Jan 24 2:00 PM","138.389048456695"
"Year 1 Jan 24 3:00 PM","102.453486580793"
"Year 1 Jan 24 4:00 PM","57.203958953218"
"Year 1 Jan 24 5:00 PM","14.9098943085759"
"Year 1 Jan 24 6:00 PM","0"
"Year 1 Jan 24 7:00 PM","0"
"Year 1 Jan 24 8:00 PM","0"
"Year 1 Jan 24 9:00 PM","0"
"Year 1 Jan 24 10:00 PM","0"
"Year 1 Jan 24 11:00 PM","0"
"Year 1 Jan 25 12:00 AM","0"
"Year 1 Jan 25 1:00 AM","0"
"Year 1 Jan 25 2:00 AM","0"
"Year 1 Jan 25 3:00 AM","0"
"Year 1 Jan 25 4:00 AM","0"
"Year 1 Jan 25 5:00 AM","0"
"Year 1 Jan 25 6:00 AM","0"
"Year 1 Jan 25 7:00 AM","0"
"Year 1 Jan 25 8:00 AM","16.0652711496185"
"Year 1 Jan 25 9:00 AM","50.1149004856102"
"Year 1 Jan 25 10:00 AM","104.372459643904"
"Year 1 Jan 25 11:00 AM","128.089604796478"
"Year 1 Jan 25 12:00 PM","136.69073073386"
"Year 1 Jan 25 1:00 PM","124.808801421059"
"Year 1 Jan 25 2:00 PM","120.855453016427"
"Year 1 Jan 25 3:00 PM","72.3036950631098"
"Year 1 Jan 25 4:00 PM","44.6169206982604"
"Year 1 Jan 25 5:00 PM","13.9879609726065"
"Year 1 Jan 25 6:00 PM","0"
"Year 1 Jan 25 7:00 PM","0"
"Year 1 Jan 25 8:00 PM","0"
"Year 1 Jan 25 9:00 PM","0"
"Year 1 Jan 25 10:00 PM","0"
"Year 1 Jan 25 11:00 PM","0"
"Year 1 Jan 26 12:00 AM","0"
"Year 1 Jan 26 1:00 AM","0"
"Year 1 Jan 26 2:00 AM","0"
"Year 1 Jan 26 3:00 AM","0"
"Year 1 Jan 26 4:00 AM","0"
"Year 1 Jan 26 5:00 AM","0"
"Year 1 Jan 26 6:00 AM","0"
"Year 1 Jan 26 7:00 AM","0"
"Year 1 Jan 26 8:00 AM","14.861829383184"
"Year 1 Jan 26 9:00 AM","50.8808386357597"
"Year 1 Jan 26 10:00 AM","99.783462903638"
"Year 1 Jan 26 11:00 AM","134.877339886286"
"Year 1 Jan 26 12:00 PM","140.798366633878"
"Year 1 Jan 26 1:00 PM","144.398816367516"
"Year 1 Jan 26 2:00 PM","124.044041178268"
"Year 1 Jan 26 3:00 PM","84.3423664042394"
"Year 1 Jan 26 4:00 PM","66.3323309051714"
"Year 1 Jan 26 5:00 PM","17.431762407787"
"Year 1 Jan 26 6:00 PM","0"
"Year 1 Jan 26 7:00 PM","0"
"Year 1 Jan 26 8:00 PM","0"
"Year 1 Jan 26 9:00 PM","0"
"Year 1 Jan 26 10:00 PM","0"
"Year 1 Jan 26 11:00 PM","0"
"Year 1 Jan 27 12:00 AM","0"
"Year 1 Jan 27 1:00 AM","0"
"Year 1 Jan 27 2:00 AM","0"
"Year 1 Jan 27 3:00 AM","0"
"Year 1 Jan 27 4:00 AM","0"
"Year 1 Jan 27 5:00 AM","0"
"Year 1 Jan 27 6:00 AM","0"
"Year 1 Jan 27 7:00 AM","0"
"Year 1 Jan 27 8:00 AM","13.3667078215663"
"Year 1 Jan 27 9:00 AM","31.1127727071152"
"Year 1 Jan 27 10:00 AM","41.0307502771181"
"Year 1 Jan 27 11:00 AM","49.0820304150119"
"Year 1 Jan 27 12:00 PM","52.9732275991868"
"Year 1 Jan 27 1:00 PM","52.5933327507688"
"Year 1 Jan 27 2:00 PM","52.7442250667566"
"Year 1 Jan 27 3:00 PM","57.2384197481326"
"Year 1 Jan 27 4:00 PM","31.048359575675"
"Year 1 Jan 27 5:00 PM","14.5958066470789"
"Year 1 Jan 27 6:00 PM","0"
"Year 1 Jan 27 7:00 PM","0"
"Year 1 Jan 27 8:00 PM","0"
"Year 1 Jan 27 9:00 PM","0"
"Year 1 Jan 27 10:00 PM","0"
"Year 1 Jan 27 11:00 PM","0"
"Year 1 Jan 28 12:00 AM","0"
"Year 1 Jan 28 1:00 AM","0"
"Year 1 Jan 28 2:00 AM","0"
"Year 1 Jan 28 3:00 AM","0"
"Year 1 Jan 28 4:00 AM","0"
"Year 1 Jan 28 5:00 AM","0"
"Year 1 Jan 28 6:00 AM","0"
"Year 1 Jan 28 7:00 AM","0"
"Year 1 Jan 28 8:00 AM","20.5859106593972"
"Year 1 Jan 28 9:00 AM","50.5362316344825"
"Year 1 Jan 28 10:00 AM","100.25988028475"
"Year 1 Jan 28 11:00 AM","136.005858871967"
"Year 1 Jan 28 12:00 PM","140.009081942239"
"Year 1 Jan 28 1:00 PM","161.322286578023"
"Year 1 Jan 28 2:00 PM","131.414974051015"
"Year 1 Jan 28 3:00 PM","87.0761311461743"
"Year 1 Jan 28 4:00 PM","49.3588624437359"
"Year 1 Jan 28 5:00 PM","12.3339305371674"
"Year 1 Jan 28 6:00 PM","0"
"Year 1 Jan 28 7:00 PM","0"
"Year 1 Jan 28 8:00 PM","0"
"Year 1 Jan 28 9:00 PM","0"
"Year 1 Jan 28 10:00 PM","0"
"Year 1 Jan 28 11:00 PM","0"
"Year 1 Jan 29 12:00 AM","0"
"Year 1 Jan 29 1:00 AM","0"
"Year 1 Jan 29 2:00 AM","0"
"Year 1 Jan 29 3:00 AM","0"
"Year 1 Jan 29 4:00 AM","0"
"Year 1 Jan 29 5:00 AM","0"
"Year 1 Jan 29 6:00 AM","0"
"Year 1 Jan 29 7:00 AM","0"
"Year 1 Jan 29 8:00 AM","26.6941767160735"
"Year 1 Jan 29 9:00 AM","66.8238987384587"
"Year 1 Jan 29 10:00 AM","87.3826840825027"
"Year 1 Jan 29 11:00 AM","153.984466524339"
"Year 1 Jan 29 12:00 PM","213.310080071064"
"Year 1 Jan 29 1:00 PM","143.340286940901"
"Year 1 Jan 29 2:00 PM","136.854479653723"
"Year 1 Jan 29 3:00 PM","104.505965726306"
"Year 1 Jan 29 4:00 PM","62.5537054551681"
"Year 1 Jan 29 5:00 PM","17.4228553847291"
"Year 1 Jan 29 6:00 PM","0"
"Year 1 Jan 29 7:00 PM","0"
"Year 1 Jan 29 8:00 PM","0"
"Year 1 Jan 29 9:00 PM","0"
"Year 1 Jan 29 10:00 PM","0"
"Year 1 Jan 29 11:00 PM","0"
"Year 1 Jan 30 12:00 AM","0"
"Year 1 Jan 30 1:00 AM","0"
"Year 1 Jan 30 2:00 AM","0"
"Year 1 Jan 30 3:00 AM","0"
"Year 1 Jan 30 4:00 AM","0"
"Year 1 Jan 30 5:00 AM","0"
"Year 1 Jan 30 6:00 AM","0"
"Year 1 Jan 30 7:00 AM","0"
"Year 1 Jan 30 8:00 AM","24.7298286158636"
"Year 1 Jan 30 9:00 AM","57.3514828387419"
"Year 1 Jan 30 10:00 AM","92.7805507986302"
"Year 1 Jan 30 11:00 AM","112.445412952437"
"Year 1 Jan 30 12:00 PM","141.332248118391"
"Year 1 Jan 30 1:00 PM","153.153451601697"
"Year 1 Jan 30 2:00 PM","146.107819133465"
"Year 1 Jan 30 3:00 PM","107.180931005542"
"Year 1 Jan 30 4:00 PM","63.8062769651568"
"Year 1 Jan 30 5:00 PM","19.163643536397"
"Year 1 Jan 30 6:00 PM","0"
"Year 1 Jan 30 7:00 PM","0"
"Year 1 Jan 30 8:00 PM","0"
"Year 1 Jan 30 9:00 PM","0"
"Year 1 Jan 30 10:00 PM","0"
"Year 1 Jan 30 11:00 PM","0"
"Year 1 Jan 31 12:00 AM","0"
"Year 1 Jan 31 1:00 AM","0"
"Year 1 Jan 31 2:00 AM","0"
"Year 1 Jan 31 3:00 AM","0"
"Year 1 Jan 31 4:00 AM","0"
"Year 1 Jan 31 5:00 AM","0"
"Year 1 Jan 31 6:00 AM","0"
"Year 1 Jan 31 7:00 AM","0"
"Year 1 Jan 31 8:00 AM","29.8335314089416"
"Year 1 Jan 31 9:00 AM","85.027165095555"
"Year 1 Jan 31 10:00 AM","146.691827245107"
"Year 1 Jan 31 11:00 AM","182.92261719928"
"Year 1 Jan 31 12:00 PM","189.438765852845"
"Year 1 Jan 31 1:00 PM","162.66056910714"
"Year 1 Jan 31 2:00 PM","131.555094026642"
"Year 1 Jan 31 3:00 PM","85.2532775175235"
"Year 1 Jan 31 4:00 PM","46.9486039473472"
"Year 1 Jan 31 5:00 PM","12.5824939359712"
"Year 1 Jan 31 6:00 PM","0"
"Year 1 Jan 31 7:00 PM","0"
"Year 1 Jan 31 8:00 PM","0"
"Year 1 Jan 31 9:00 PM","0"
"Year 1 Jan 31 10:00 PM","0"
"Year 1 Jan 31 11:00 PM","0"
"Year 1 Feb 01 12:00 AM","0"
"Year 1 Feb 01 1:00 AM","0"
"Year 1 Feb 01 2:00 AM","0"
"Year 1 Feb 01 3:00 AM","0"
"Year 1 Feb 01 4:00 AM","0"
"Year 1 Feb 01 5:00 AM","0"
"Year 1 Feb 01 6:00 AM","0"
"Year 1 Feb 01 7:00 AM","0"
"Year 1 Feb 01 8:00 AM","30.4619464425517"
"Year 1 Feb 01 9:00 AM","73.2989931410362"
"Year 1 Feb 01 10:00 AM","101.877400890948"
"Year 1 Feb 01 11:00 AM","91.3735010194245"
"Year 1 Feb 01 12:00 PM","93.1368033472255"
"Year 1 Feb 01 1:00 PM","92.784761931787"
"Year 1 Feb 01 2:00 PM","84.9261853030033"
"Year 1 Feb 01 3:00 PM","69.4595383673448"
"Year 1 Feb 01 4:00 PM","48.1737378413328"
"Year 1 Feb 01 5:00 PM","20.8144742934581"
"Year 1 Feb 01 6:00 PM","0"
"Year 1 Feb 01 7:00 PM","0"
"Year 1 Feb 01 8:00 PM","0"
"Year 1 Feb 01 9:00 PM","0"
"Year 1 Feb 01 10:00 PM","0"
"Year 1 Feb 01 11:00 PM","0"
"Year 1 Feb 02 12:00 AM","0"
"Year 1 Feb 02 1:00 AM","0"
"Year 1 Feb 02 2:00 AM","0"
"Year 1 Feb 02 3:00 AM","0"
"Year 1 Feb 02 4:00 AM","0"
"Year 1 Feb 02 5:00 AM","0"
"Year 1 Feb 02 6:00 AM","0"
"Year 1 Feb 02 7:00 AM","0"
"Year 1 Feb 02 8:00 AM","39.3371744237947"
"Year 1 Feb 02 9:00 AM","103.115847257724"
"Year 1 Feb 02 10:00 AM","185.173581685957"
"Year 1 Feb 02 11:00 AM","201.23431800195"
"Year 1 Feb 02 12:00 PM","187.817691408644"
"Year 1 Feb 02 1:00 PM","165.893568291844"
"Year 1 Feb 02 2:00 PM","156.843425477588"
"Year 1 Feb 02 3:00 PM","105.637709760811"
"Year 1 Feb 02 4:00 PM","69.6955670239091"
"Year 1 Feb 02 5:00 PM","25.529529589266"
"Year 1 Feb 02 6:00 PM","0"
"Year 1 Feb 02 7:00 PM","0"
"Year 1 Feb 02 8:00 PM","0"
"Year 1 Feb 02 9:00 PM","0"
"Year 1 Feb 02 10:00 PM","0"
"Year 1 Feb 02 11:00 PM","0"
"Year 1 Feb 03 12:00 AM","0"
"Year 1 Feb 03 1:00 AM","0"
"Year 1 Feb 03 2:00 AM","0"
"Year 1 Feb 03 3:00 AM","0"
"Year 1 Feb 03 4:00 AM","0"
"Year 1 Feb 03 5:00 AM","0"
"Year 1 Feb 03 6:00 AM","0"
"Year 1 Feb 03 7:00 AM","0"
"Year 1 Feb 03 8:00 AM","29.5221442990407"
"Year 1 Feb 03 9:00 AM","91.713299265938"
"Year 1 Feb 03 10:00 AM","146.850512150377"
"Year 1 Feb 03 11:00 AM","147.986253036704"
"Year 1 Feb 03 12:00 PM","219.00432290093"
"Year 1 Feb 03 1:00 PM","212.045653415313"
"Year 1 Feb 03 2:00 PM","187.958266405868"
"Year 1 Feb 03 3:00 PM","118.768357315177"
"Year 1 Feb 03 4:00 PM","78.8318921767311"
"Year 1 Feb 03 5:00 PM","34.3996325829715"
"Year 1 Feb 03 6:00 PM","0"
"Year 1 Feb 03 7:00 PM","0"
"Year 1 Feb 03 8:00 PM","0"
"Year 1 Feb 03 9:00 PM","0"
"Year 1 Feb 03 10:00 PM","0"
"Year 1 Feb 03 11:00 PM","0"
"Year 1 Feb 04 12:00 AM","0"
"Year 1 Feb 04 1:00 AM","0"
"Year 1 Feb 04 2:00 AM","0"
"Year 1 Feb 04 3:00 AM","0"
"Year 1 Feb 04 4:00 AM","0"
"Year 1 Feb 04 5:00 AM","0"
"Year 1 Feb 04 6:00 AM","0"
"Year 1 Feb 04 7:00 AM","0"
"Year 1 Feb 04 8:00 AM","28.4222968496224"
"Year 1 Feb 04 9:00 AM","76.9649699018406"
"Year 1 Feb 04 10:00 AM","144.431591313135"
"Year 1 Feb 04 11:00 AM","154.464896529881"
"Year 1 Feb 04 12:00 PM","210.676348682043"
"Year 1 Feb 04 1:00 PM","181.14749581298"
"Year 1 Feb 04 2:00 PM","163.197013591389"
"Year 1 Feb 04 3:00 PM","129.873571965343"
"Year 1 Feb 04 4:00 PM","80.5620576502406"
"Year 1 Feb 04 5:00 PM","26.4573918054888"
"Year 1 Feb 04 6:00 PM","0"
"Year 1 Feb 04 7:00 PM","0"
"Year 1 Feb 04 8:00 PM","0"
"Year 1 Feb 04 9:00 PM","0"
"Year 1 Feb 04 10:00 PM","0"
"Year 1 Feb 04 11:00 PM","0"
"Year 1 Feb 05 12:00 AM","0"
"Year 1 Feb 05 1:00 AM","0"
"Year 1 Feb 05 2:00 AM","0"
"Year 1 Feb 05 3:00 AM","0"
"Year 1 Feb 05 4:00 AM","0"
"Year 1 Feb 05 5:00 AM","0"
"Year 1 Feb 05 6:00 AM","0"
"Year 1 Feb 05 7:00 AM","0"
"Year 1 Feb 05 8:00 AM","26.4092074959233"
"Year 1 Feb 05 9:00 AM","56.6145710608573"
"Year 1 Feb 05 10:00 AM","79.5561407195114"
"Year 1 Feb 05 11:00 AM","95.5414513736723"
"Year 1 Feb 05 12:00 PM","103.963372196132"
"Year 1 Feb 05 1:00 PM","103.667998537432"
"Year 1 Feb 05 2:00 PM","94.4643940706255"
"Year 1 Feb 05 3:00 PM","78.2442363480961"
"Year 1 Feb 05 4:00 PM","54.6154537976204"
"Year 1 Feb 05 5:00 PM","24.8184929173327"
"Year 1 Feb 05 6:00 PM","0"
"Year 1 Feb 05 7:00 PM","0"
"Year 1 Feb 05 8:00 PM","0"
"Year 1 Feb 05 9:00 PM","0"
"Year 1 Feb 05 10:00 PM","0"
"Year 1 Feb 05 11:00 PM","0"
"Year 1 Feb 06 12:00 AM","0"
"Year 1 Feb 06 1:00 AM","0"
"Year 1 Feb 06 2:00 AM","0"
"Year 1 Feb 06 3:00 AM","0"
"Year 1 Feb 06 4:00 AM","0"
"Year 1 Feb 06 5:00 AM","0"
"Year 1 Feb 06 6:00 AM","0"
"Year 1 Feb 06 7:00 AM","0"
"Year 1 Feb 06 8:00 AM","29.5029203721325"
"Year 1 Feb 06 9:00 AM","60.8279026254685"
"Year 1 Feb 06 10:00 AM","85.3087850748065"
"Year 1 Feb 06 11:00 AM","103.197623395359"
"Year 1 Feb 06 12:00 PM","116.035562504746"
"Year 1 Feb 06 1:00 PM","115.025697776079"
"Year 1 Feb 06 2:00 PM","101.15653780099"
"Year 1 Feb 06 3:00 PM","83.1010077824583"
"Year 1 Feb 06 4:00 PM","58.2068812929869"
"Year 1 Feb 06 5:00 PM","26.2011527369939"
"Year 1 Feb 06 6:00 PM","0"
"Year 1 Feb 06 7:00 PM","0"
"Year 1 Feb 06 8:00 PM","0"
"Year 1 Feb 06 9:00 PM","0"
"Year 1 Feb 06 10:00 PM","0"
"Year 1 Feb 06 11:00 PM","0"
"Year 1 Feb 07 12:00 AM","0"
"Year 1 Feb 07 1:00 AM","0"
"Year 1 Feb 07 2:00 AM","0"
"Year 1 Feb 07 3:00 AM","0"
"Year 1 Feb 07 4:00 AM","0"
"Year 1 Feb 07 5:00 AM","0"
"Year 1 Feb 07 6:00 AM","0"
"Year 1 Feb 07 7:00 AM","0"
"Year 1 Feb 07 8:00 AM","25.2972849853957"
"Year 1 Feb 07 9:00 AM","50.1129699740975"
"Year 1 Feb 07 10:00 AM","67.6832409733393"
"Year 1 Feb 07 11:00 AM","80.7671515896316"
"Year 1 Feb 07 12:00 PM","87.5124668716537"
"Year 1 Feb 07 1:00 PM","87.433522507986"
"Year 1 Feb 07 2:00 PM","80.08275973356"
"Year 1 Feb 07 3:00 PM","66.4724312941362"
"Year 1 Feb 07 4:00 PM","48.4774300631433"
"Year 1 Feb 07 5:00 PM","23.8057537544377"
"Year 1 Feb 07 6:00 PM","0"
"Year 1 Feb 07 7:00 PM","0"
"Year 1 Feb 07 8:00 PM","0"
"Year 1 Feb 07 9:00 PM","0"
"Year 1 Feb 07 10:00 PM","0"
"Year 1 Feb 07 11:00 PM","0"
"Year 1 Feb 08 12:00 AM","0"
"Year 1 Feb 08 1:00 AM","0"
"Year 1 Feb 08 2:00 AM","0"
"Year 1 Feb 08 3:00 AM","0"
"Year 1 Feb 08 4:00 AM","0"
"Year 1 Feb 08 5:00 AM","0"
"Year 1 Feb 08 6:00 AM","0"
"Year 1 Feb 08 7:00 AM","0"
"Year 1 Feb 08 8:00 AM","34.2723298044336"
"Year 1 Feb 08 9:00 AM","88.4653208230358"
"Year 1 Feb 08 10:00 AM","112.351191530076"
"Year 1 Feb 08 11:00 AM","95.1594044031218"
"Year 1 Feb 08 12:00 PM","98.3597091600985"
"Year 1 Feb 08 1:00 PM","97.2342393494702"
"Year 1 Feb 08 2:00 PM","91.3933209420329"
"Year 1 Feb 08 3:00 PM","75.6148614758898"
"Year 1 Feb 08 4:00 PM","53.8095931003709"
"Year 1 Feb 08 5:00 PM","26.162516278923"
"Year 1 Feb 08 6:00 PM","0"
"Year 1 Feb 08 7:00 PM","0"
"Year 1 Feb 08 8:00 PM","0"
"Year 1 Feb 08 9:00 PM","0"
"Year 1 Feb 08 10:00 PM","0"
"Year 1 Feb 08 11:00 PM","0"
"Year 1 Feb 09 12:00 AM","0"
"Year 1 Feb 09 1:00 AM","0"
"Year 1 Feb 09 2:00 AM","0"
"Year 1 Feb 09 3:00 AM","0"
"Year 1 Feb 09 4:00 AM","0"
"Year 1 Feb 09 5:00 AM","0"
"Year 1 Feb 09 6:00 AM","0"
"Year 1 Feb 09 7:00 AM","0"
"Year 1 Feb 09 8:00 AM","52.2118893190418"
"Year 1 Feb 09 9:00 AM","123.807948627924"
"Year 1 Feb 09 10:00 AM","163.140897202841"
"Year 1 Feb 09 11:00 AM","199.696583637953"
"Year 1 Feb 09 12:00 PM","209.107794343444"
"Year 1 Feb 09 1:00 PM","143.717984504495"
"Year 1 Feb 09 2:00 PM","131.231901020948"
"Year 1 Feb 09 3:00 PM","60.815935820779"
"Year 1 Feb 09 4:00 PM","36.4828927187425"
"Year 1 Feb 09 5:00 PM","18.1880161966018"
"Year 1 Feb 09 6:00 PM","0"
"Year 1 Feb 09 7:00 PM","0"
"Year 1 Feb 09 8:00 PM","0"
"Year 1 Feb 09 9:00 PM","0"
"Year 1 Feb 09 10:00 PM","0"
"Year 1 Feb 09 11:00 PM","0"
"Year 1 Feb 10 12:00 AM","0"
"Year 1 Feb 10 1:00 AM","0"
"Year 1 Feb 10 2:00 AM","0"
"Year 1 Feb 10 3:00 AM","0"
"Year 1 Feb 10 4:00 AM","0"
"Year 1 Feb 10 5:00 AM","0"
"Year 1 Feb 10 6:00 AM","0"
"Year 1 Feb 10 7:00 AM","0"
"Year 1 Feb 10 8:00 AM","31.9213365354618"
"Year 1 Feb 10 9:00 AM","75.1155344665612"
"Year 1 Feb 10 10:00 AM","109.094716692143"
"Year 1 Feb 10 11:00 AM","127.260705386006"
"Year 1 Feb 10 12:00 PM","137.101089829812"
"Year 1 Feb 10 1:00 PM","133.650168420228"
"Year 1 Feb 10 2:00 PM","121.776030938615"
"Year 1 Feb 10 3:00 PM","99.9182264003448"
"Year 1 Feb 10 4:00 PM","69.6068165356535"
"Year 1 Feb 10 5:00 PM","33.4558428813119"
"Year 1 Feb 10 6:00 PM","0"
"Year 1 Feb 10 7:00 PM","0"
"Year 1 Feb 10 8:00 PM","0"
"Year 1 Feb 10 9:00 PM","0"
"Year 1 Feb 10 10:00 PM","0"
"Year 1 Feb 10 11:00 PM","0"
"Year 1 Feb 11 12:00 AM","0"
"Year 1 Feb 11 1:00 AM","0"
"Year 1 Feb 11 2:00 AM","0"
"Year 1 Feb 11 3:00 AM","0"
"Year 1 Feb 11 4:00 AM","0"
"Year 1 Feb 11 5:00 AM","0"
"Year 1 Feb 11 6:00 AM","0"
"Year 1 Feb 11 7:00 AM","3.92349882784959"
"Year 1 Feb 11 8:00 AM","40.3246916115524"
"Year 1 Feb 11 9:00 AM","95.1049433877192"
"Year 1 Feb 11 10:00 AM","127.927612426534"
"Year 1 Feb 11 11:00 AM","149.865378370089"
"Year 1 Feb 11 12:00 PM","178.351158956106"
"Year 1 Feb 11 1:00 PM","159.298569988092"
"Year 1 Feb 11 2:00 PM","143.58784259995"
"Year 1 Feb 11 3:00 PM","95.6865395093358"
"Year 1 Feb 11 4:00 PM","62.7906554273351"
"Year 1 Feb 11 5:00 PM","32.0068854630842"
"Year 1 Feb 11 6:00 PM","0"
"Year 1 Feb 11 7:00 PM","0"
"Year 1 Feb 11 8:00 PM","0"
"Year 1 Feb 11 9:00 PM","0"
"Year 1 Feb 11 10:00 PM","0"
"Year 1 Feb 11 11:00 PM","0"
"Year 1 Feb 12 12:00 AM","0"
"Year 1 Feb 12 1:00 AM","0"
"Year 1 Feb 12 2:00 AM","0"
"Year 1 Feb 12 3:00 AM","0"
"Year 1 Feb 12 4:00 AM","0"
"Year 1 Feb 12 5:00 AM","0"
"Year 1 Feb 12 6:00 AM","0"
"Year 1 Feb 12 7:00 AM","2.39379740850352"
"Year 1 Feb 12 8:00 AM","28.1102406628429"
"Year 1 Feb 12 9:00 AM","70.6040617902965"
"Year 1 Feb 12 10:00 AM","74.330269034939"
"Year 1 Feb 12 11:00 AM","106.719309563672"
"Year 1 Feb 12 12:00 PM","163.769800661903"
"Year 1 Feb 12 1:00 PM","132.314099200091"
"Year 1 Feb 12 2:00 PM","190.451031373805"
"Year 1 Feb 12 3:00 PM","140.604084319037"
"Year 1 Feb 12 4:00 PM","73.6964337262052"
"Year 1 Feb 12 5:00 PM","37.9181035613336"
"Year 1 Feb 12 6:00 PM","0"
"Year 1 Feb 12 7:00 PM","0"
"Year 1 Feb 12 8:00 PM","0"
"Year 1 Feb 12 9:00 PM","0"
"Year 1 Feb 12 10:00 PM","0"
"Year 1 Feb 12 11:00 PM","0"
"Year 1 Feb 13 12:00 AM","0"
"Year 1 Feb 13 1:00 AM","0"
"Year 1 Feb 13 2:00 AM","0"
"Year 1 Feb 13 3:00 AM","0"
"Year 1 Feb 13 4:00 AM","0"
"Year 1 Feb 13 5:00 AM","0"
"Year 1 Feb 13 6:00 AM","0"
"Year 1 Feb 13 7:00 AM","2.68669989673974"
"Year 1 Feb 13 8:00 AM","31.8455759936214"
"Year 1 Feb 13 9:00 AM","90.7418698958464"
"Year 1 Feb 13 10:00 AM","130.401242744073"
"Year 1 Feb 13 11:00 AM","180.920843889483"
"Year 1 Feb 13 12:00 PM","207.727438954032"
"Year 1 Feb 13 1:00 PM","204.31437179737"
"Year 1 Feb 13 2:00 PM","174.302483554827"
"Year 1 Feb 13 3:00 PM","106.260398109962"
"Year 1 Feb 13 4:00 PM","58.8251981122873"
"Year 1 Feb 13 5:00 PM","33.1593664189125"
"Year 1 Feb 13 6:00 PM","3.19244679752263"
"Year 1 Feb 13 7:00 PM","0"
"Year 1 Feb 13 8:00 PM","0"
"Year 1 Feb 13 9:00 PM","0"
"Year 1 Feb 13 10:00 PM","0"
"Year 1 Feb 13 11:00 PM","0"
"Year 1 Feb 14 12:00 AM","0"
"Year 1 Feb 14 1:00 AM","0"
"Year 1 Feb 14 2:00 AM","0"
"Year 1 Feb 14 3:00 AM","0"
"Year 1 Feb 14 4:00 AM","0"
"Year 1 Feb 14 5:00 AM","0"
"Year 1 Feb 14 6:00 AM","0"
"Year 1 Feb 14 7:00 AM","3.5292561560784"
"Year 1 Feb 14 8:00 AM","28.6721171038604"
"Year 1 Feb 14 9:00 AM","59.3409299315441"
"Year 1 Feb 14 10:00 AM","129.216905594738"
"Year 1 Feb 14 11:00 AM","166.25968364213"
"Year 1 Feb 14 12:00 PM","193.944009596667"
"Year 1 Feb 14 1:00 PM","178.632747355821"
"Year 1 Feb 14 2:00 PM","146.069023279492"
"Year 1 Feb 14 3:00 PM","117.880000671736"
"Year 1 Feb 14 4:00 PM","90.5704262931258"
"Year 1 Feb 14 5:00 PM","34.2887160265455"
"Year 1 Feb 14 6:00 PM","2.62490324169795"
"Year 1 Feb 14 7:00 PM","0"
"Year 1 Feb 14 8:00 PM","0"
"Year 1 Feb 14 9:00 PM","0"
"Year 1 Feb 14 10:00 PM","0"
"Year 1 Feb 14 11:00 PM","0"
"Year 1 Feb 15 12:00 AM","0"
"Year 1 Feb 15 1:00 AM","0"
"Year 1 Feb 15 2:00 AM","0"
"Year 1 Feb 15 3:00 AM","0"
"Year 1 Feb 15 4:00 AM","0"
"Year 1 Feb 15 5:00 AM","0"
"Year 1 Feb 15 6:00 AM","0"
"Year 1 Feb 15 7:00 AM","2.95766853623072"
"Year 1 Feb 15 8:00 AM","26.553009753602"
"Year 1 Feb 15 9:00 AM","49.7388612919225"
"Year 1 Feb 15 10:00 AM","66.695468222355"
"Year 1 Feb 15 11:00 AM","78.0075859649694"
"Year 1 Feb 15 12:00 PM","78.6505712547834"
"Year 1 Feb 15 1:00 PM","72.5566279760746"
"Year 1 Feb 15 2:00 PM","65.9500363150639"
"Year 1 Feb 15 3:00 PM","51.6472966343074"
"Year 1 Feb 15 4:00 PM","39.8444185925496"
"Year 1 Feb 15 5:00 PM","23.4949678095716"
"Year 1 Feb 15 6:00 PM","2.59277606238657"
"Year 1 Feb 15 7:00 PM","0"
"Year 1 Feb 15 8:00 PM","0"
"Year 1 Feb 15 9:00 PM","0"
"Year 1 Feb 15 10:00 PM","0"
"Year 1 Feb 15 11:00 PM","0"
"Year 1 Feb 16 12:00 AM","0"
"Year 1 Feb 16 1:00 AM","0"
"Year 1 Feb 16 2:00 AM","0"
"Year 1 Feb 16 3:00 AM","0"
"Year 1 Feb 16 4:00 AM","0"
"Year 1 Feb 16 5:00 AM","0"
"Year 1 Feb 16 6:00 AM","0"
"Year 1 Feb 16 7:00 AM","5.20341974732975"
"Year 1 Feb 16 8:00 AM","43.3117214988944"
"Year 1 Feb 16 9:00 AM","67.288095317168"
"Year 1 Feb 16 10:00 AM","63.2165730115279"
"Year 1 Feb 16 11:00 AM","67.6029924318688"
"Year 1 Feb 16 12:00 PM","53.8249787759895"
"Year 1 Feb 16 1:00 PM","51.8069388461195"
"Year 1 Feb 16 2:00 PM","58.8009286226619"
"Year 1 Feb 16 3:00 PM","42.7689960532951"
"Year 1 Feb 16 4:00 PM","33.3696158906078"
"Year 1 Feb 16 5:00 PM","21.459367571305"
"Year 1 Feb 16 6:00 PM","2.61582508063418"
"Year 1 Feb 16 7:00 PM","0"
"Year 1 Feb 16 8:00 PM","0"
"Year 1 Feb 16 9:00 PM","0"
"Year 1 Feb 16 10:00 PM","0"
"Year 1 Feb 16 11:00 PM","0"
"Year 1 Feb 17 12:00 AM","0"
"Year 1 Feb 17 1:00 AM","0"
"Year 1 Feb 17 2:00 AM","0"
